book_id,original_title,authors,isbn,original_publication_year,average_rating
395,For Whom the Bell Tolls,Ernest Hemingway,684803356,1940,3.95
396,Hotel on the Corner of Bitter and Sweet,Jamie Ford,345505336,2009,3.98
397,Das Parfum. Die Geschichte eines Mörders,"Patrick Süskind, John E. Woods",140120831,1985,4
398,Fast Food Nation : The Dark Side of the All-American Meal ,Eric Schlosser,60838582,2001,3.73
399,The Tales of Beedle the Bard,J.K. Rowling,747599874,2007,4.06
400,Neuromancer,William Gibson,441569595,1984,3.88
401,A Farewell to Arms,Ernest Hemingway,99910101,1929,3.79
402,The Tell-Tale Heart,Edgar Allan Poe,553212281,1843,4.15
403,孫子兵法 [Sūnzi bīngfǎ],"Sun Tzu, Thomas Cleary",1590302257,-500,3.95
404,Defending Jacob,William Landay,385344228,2012,3.97
405,Breakfast of Champions,Kurt Vonnegut Jr.,385334206,1973,4.08
406,Drawing on the Right Side of the Brain,Betty Edwards,874774241,1979,3.84
407,Bel Canto,Ann Patchett,60838728,2001,3.92
408,"Guns, Germs, and Steel: The Fates of Human Societies",Jared Diamond,739467352,1997,4
409,Fried Green Tomatoes at the Whistle Stop Cafe,Fannie Flagg,375508414,1987,4.26
410,Things Fall Apart,Chinua Achebe,385474547,1958,3.61
411,The Undomestic Goddess,Sophie Kinsella,385338694,2005,3.82
412,The Five Love Languages: How to Express Heartfelt Commitment to Your Mate,Gary Chapman,1881273156,1990,4.23
413,Les Trois Mousquetaires,Alexandre Dumas,,1844,4.06
414,The Other Hand,Chris Cleave,1416589643,2008,3.7
415,Evermore,Alyson Noel,031253275X,2009,3.59
416,The Witches,"Roald Dahl, Quentin Blake",590032496,1983,4.17
417,The Thirteenth Tale,Diane Setterfield,743298020,2006,3.95
418,Spirit Bound,Richelle Mead,1595142509,2010,4.37
419,Blood Promise,Richelle Mead,1595141987,2009,4.35
420,Message in a Bottle,Nicholas Sparks,446676071,1998,3.95
421,The Paris Wife,Paula McLain,345521307,2011,3.79
422,Complete Harry Potter Boxed Set,J.K. Rowling,545044251,1998,4.74
423,The Elite,Kiera Cass,62059963,2013,4.02
424,Il nome della rosa,"Umberto Eco, William Weaver, Seán Barrett",156001314,1980,4.11
425,Go Ask Alice,"Beatrice Sparks, Anonymous",1416914633,1971,3.77
426,A Confederacy of Dunces,"John Kennedy Toole, Walker Percy",802130208,1980,3.89
427,The Importance of Being Earnest,Oscar Wilde,158049580X,1895,4.17
428,The Mark of Athena,Rick Riordan,1423140605,2012,4.47
429,The Colour of Magic,Terry Pratchett,60855924,1983,3.97
430,海辺のカフカ [Umibe no Kafuka],"Haruki Murakami, Philip Gabriel",1400079276,2002,4.13
431,Red Dragon,Thomas Harris,525945563,1981,4.01
432,"I, Robot",Isaac Asimov,553803700,1950,4.17
433,Dark Lover,J.R. Ward,451216954,2005,4.21
434,Crescendo,Becca Fitzpatrick,1416989439,2010,4.07
435,Before I Fall,Lauren Oliver,61726818,2010,3.92
436,The God of Small Things,Arundhati Roy,679457313,1997,3.91
437,The Invention of Wings,Sue Monk Kidd,670024783,2014,4.23
438,What Alice Forgot,Liane Moriarty,141043768,2009,4.05
439,A Brief History of Time: From the Big Bang to Black Holes,"Stephen Hawking, Cao Chi, Phạm Văn Thiều",553380168,1987,4.12
440,Fall of Giants,Ken Follett,525951652,2010,4.26
441,Under the Dome,Stephen King,1439148503,2009,3.89
442,Snow Crash,Neal Stephenson,553380958,1992,4.02
443,Just Listen,Sarah Dessen,670061050,2006,4.06
444,Winnie-the-Pooh,"A.A. Milne, Ernest H. Shepard",525467564,1926,4.34
445,Before I Go to Sleep,S.J. Watson,62060554,2011,3.87
446,A Study in Scarlet,Arthur Conan Doyle,1420925539,1887,4.15
447,Brisingr,Christopher Paolini,375826726,2008,4.03
448,The Purpose Driven Life: What on Earth am I Here For?,Rick Warren,310276993,2002,3.9
449,Betrayed: a House of Night Novel,"P.C. Cast, Kristin Cast",312360282,2007,3.93
450,Storm Front,Jim Butcher,451457811,2000,4.02
451,Northanger Abbey,"Jane Austen, Alfred MacAdam",1593082649,1817,3.8
452,The 5th Wave,Rick Yancey,399162410,2013,4.1
453,Cold Mountain,Charles Frazier,802142842,1997,3.83
454,If You Give a Mouse a Cookie,"Laura Joffe Numeroff, Felicia Bond",60245867,1985,4.24
455,Something Blue,Emily Giffin,312323867,2005,3.92
456,A Streetcar Named Desire,Tennessee Williams,822210894,1947,3.97
457,The Historian,Elizabeth Kostova,751537284,2005,3.77
458,Station Eleven,Emily St. John Mandel,385353308,2014,4.02
459,En man som heter Ove,"Fredrik Backman, Henning Koch",1476738017,2012,4.35
460,Clockwork Princess,Cassandra Clare,1406321346,2013,4.59
461,The Good Earth,Pearl S. Buck,1416500189,1931,3.97
462,Ways of Seeing,John Berger,140135154,1972,3.75
463,Dragonfly in Amber,Diana Gabaldon,385335970,1992,4.31
464,,Anonymous,,1611,4.43
465,In Her Shoes,Jennifer Weiner,743495667,2002,3.78
466,The Hobbit,"Chuck Dixon, J.R.R. Tolkien, David Wenzel, Sean Deming",345368584,1989,4.48
467,The Brief Wondrous Life of Oscar Wao,Junot Díaz,1594489580,2007,3.89
468,Their Eyes Were Watching God,Zora Neale Hurston,61120065,1937,3.87
469,Fantastic Beasts and Where to Find Them,"Newt Scamander, J.K. Rowling, Albus Dumbledore",439321603,2001,3.95
470,I Am Malala: The Girl Who Stood Up for Education and Was Shot by the Taliban,"Malala Yousafzai, Christina Lamb",316322407,2012,4.06
471,Mansfield Park,"Jane Austen, Kathryn Sutherland, Tony Tanner, Claire Lamont",141439807,1814,3.84
472,…trotzdem Ja zum Leben sagen: Ein Psychologe erlebt das Konzentrationslager,Viktor E. Frankl,080701429X,1946,4.33
473,In the Woods,Tana French,670038601,2007,3.74
474,The God Delusion,Richard Dawkins,618680004,2006,3.89
475,Where She Went,Gayle Forman,525422943,2011,4.06
476,The World According to Garp,John Irving,345915593,1978,4.07
477,Killing Floor,Lee Child,515141429,1997,4.04
478,"The Life and Strange Surprising Adventures of Robinson Crusoe of York, Mariner","Daniel Defoe, Gerald McCann, Virginia Woolf",375757325,1719,3.66
479,Il Principe,"Niccolò Machiavelli, Adolph Caso, Rufus Goodwin, Benjamin Martinez",937832383,1513,3.78
480,The Amber Spyglass,Philip Pullman,440238153,2000,4.06
481,Wizard's First Rule,Terry Goodkind,765346524,1994,4.13
482,The Kitchen House,Kathleen Grissom,1439153663,2010,4.18
483,Franny and Zooey,J.D. Salinger,316769029,1961,3.98
484,Choke,Chuck Palahniuk,385720920,2001,3.69
485,Братья Карамазовы,"Fyodor Dostoyevsky, Richard Pevear, Larissa Volokhonsky",374528373,1880,4.3
486,The City of Ember,Jeanne DuPrau,375822747,2003,3.85
487,The Andromeda Strain,Michael Crichton,60541814,1969,3.87
488,The Green Mile,Stephen King,451933028,1996,4.42
489,The Prophet,Kahlil Gibran,000100039X,1923,4.22
490,Maus: A Survivor's Tale : My Father Bleeds History,Art Spiegelman,394541553,1985,4.35
491,Untamed: A House of Night Novel,"P.C. Cast, Kristin Cast",312379838,2008,3.95
492,Speaker for the Dead,Orson Scott Card,812550757,1986,4.04
493,Mere Christianity,C.S. Lewis,684823780,1952,4.31
494,The Secret History,Donna Tartt,1400031702,1992,4.07
495,A Heartbreaking Work of Staggering Genius,Dave Eggers,375725784,2000,3.68
496,The Clan of the Cave Bear,Jean M. Auel,553381679,1980,4.02
497,Black Beauty,Anna Sewell,439228905,1877,3.94
498,Война и миръ,"Leo Tolstoy, Henry Gifford, Aylmer Maude, Louise Maude",192833987,1869,4.11
499,American Psycho,Bret Easton Ellis,679735771,1991,3.81
500,The Princess Diaries,Meg Cabot,613371658,2000,3.76
501,The No. 1 Ladies' Detective Agency ,Alexander McCall Smith,1400034779,1998,3.75
502,"The Walking Dead, Vol. 1: Days Gone Bye","Robert Kirkman, Tony Moore",1582406723,2004,4.3
503,2001: A Space Odyssey,Arthur C. Clarke,451457994,1968,4.12
504,,Francine Rivers,1590525132,1991,4.48
505,Left Behind:  A Novel of the Earth's Last Days,"Tim LaHaye, Jerry B. Jenkins",842342702,1995,3.81
506,The One,Kiera Cass,62059998,2014,4.21
507,The Hunger Games Box Set,Suzanne Collins,545265355,2010,4.49
508,Nickel and Dimed: On (Not) Getting By in America,Barbara Ehrenreich,805063897,2001,3.6
509,Remember Me?,Sophie Kinsella,593053893,2008,3.76
510,The Great Hunt,Robert Jordan,812517725,1990,4.2
511,Post-Mortem:  A Mystery Introducing Dr. Kay Scarpetta,Patricia Cornwell,743477154,1990,4.01
512,The Complete Tales of Edgar Allan Poe,Edgar Allan Poe,385074077,1849,4.37
513,The Hiding Place,"Corrie ten Boom, John Sherrill, Elizabeth Sherrill",553256696,1971,4.42
514,The Adventures of Sherlock Holmes,Arthur Conan Doyle,192835084,1892,4.29
515,The Prince of Tides,Pat Conroy,553381547,1986,4.22
516,The Amazing Adventures of Kavalier & Clay,Michael Chabon,312282990,2000,4.17
517,Perfect Chemistry,Simone Elkeles,802798233,2008,4.07
518,Peter Pan,"J.M. Barrie, Michael Hague",805072454,1904,4.1
519,Pretties,Scott Westerfeld,689865392,2005,3.85
520,ねじまき鳥クロニクル [Nejimakidori kuronikuru],"Haruki Murakami, Jay Rubin",965341984,1994,4.17
521,The Lincoln Lawyer ,Michael Connelly,739465511,2005,4.14
522,Cloud Atlas,David Mitchell,375507256,2004,4.01
523,The Things They Carried,Tim O'Brien,767902890,1990,4.12
524,Wall and Piece,Banksy,1844137872,1988,3.83
525,Pandemonium,Lauren Oliver,006197806X,2012,4.07
526,Darkly Dreaming Dexter,Jeff Lindsay,307277887,2004,3.89
527,Living Dead in Dallas,Charlaine Harris,1841493007,2002,3.97
528,The Dragon Reborn ,Robert Jordan,765305119,1991,4.23
529,Gulliver’s Travels,"Jonathan Swift, Robert DeMaria Jr.",141439491,1726,3.55
530,Much Ado About Nothing,"William Shakespeare, Barbara A. Mowat, Paul Werstine, Gail Kern Paster, Robert          Jackson",743482751,1598,4.06
531,Beowulf,"Unknown, Seamus Heaney",393320979,975,3.42
532,Batman: Year One,"Frank Miller, David Mazzucchelli, Richmond Lewis, Dennis O'Neil",1401207529,1987,4.23
533,Go Set a Watchman,Harper Lee,62409859,2015,3.31
534,When You Are Engulfed in Flames,David Sedaris,316143472,2008,4.04
535,Daughter of Smoke & Bone,Laini Taylor,316134023,2011,4.04
536,Red Queen,Victoria Aveyard,1409151174,2015,4.08
537,The Power of Habit,Charles Duhigg,1400069289,2011,4.03
538,Midnight in the Garden of Good and Evil,John Berendt,679751521,1994,3.9
539,Hopeless,Colleen Hoover,1301949825,2012,4.34
540,A Little Princess,"Frances Hodgson Burnett, Nancy Bond",142437018,1905,4.2
541,The Truth About Forever,Sarah Dessen,142406252,2004,4.13
542,The horse and his boy,C.S. Lewis,439861365,1954,3.9
543,Last Sacrifice ,Richelle Mead,1595143068,2010,4.42
544,Little House on the Prairie,"Laura Ingalls Wilder, Garth Williams",64400026,1935,4.18
545,The Velveteen Rabbit,"Margery Williams Bianco, William   Nicholson",380002558,1922,4.29
546,Zen and the Art of Motorcycle Maintenance,Robert M. Pirsig,60589469,1974,3.76
547,The War of the Worlds,"H.G. Wells, Arthur C. Clarke",375759239,1897,3.8
548,Pretty Little Liars,Sara Shepard,60887303,2006,3.9
549,Corduroy,Don Freeman,670241334,1948,4.28
550,The Omnivore's Dilemma,Michael Pollan,1594200823,2006,4.17
551,Life After Life,Kate Atkinson,316176486,2013,3.74
552,The Rescue,Nicholas Sparks,446696129,2000,4.1
553,Needful Things,Stephen King,045057458X,1991,3.87
554,Voyager,Diana Gabaldon,385335997,1993,4.38
555,,"Kenneth Branagh, William Shakespeare",393315053,1996,4.12
556,Cujo,Stephen King,307348245,1981,3.65
557,The Virgin Suicides,Jeffrey Eugenides,747560595,1993,3.83
558,Dead to the World,Charlaine Harris,441012183,2004,4.13
559,Tess of the d'Urbervilles: A Pure Woman Faithfully Presented,"Thomas Hardy, Tim Dolin, Margaret R. Higonnet",141439599,1891,3.77
560,Madame Bovary,"Gustave Flaubert, Margaret Mauldon, Malcolm Bowie, Mark Overstall",192840398,1856,3.64
561,The Phantom Tollbooth,"Norton Juster, Jules Feiffer",394820371,1961,4.22
562,The Way of Kings,Brandon Sanderson,765326353,2010,4.64
563,Club Dead,Charlaine Harris,1841493015,2003,4.03
564,It's Kind of a Funny Story,Ned Vizzini,078685197X,2006,4.14
565,,Brandon Sanderson,765316889,2007,4.35
566,After You,Jojo Moyes,,2015,3.7
567,The Language of Flowers,Vanessa Diffenbaugh,034552554X,2011,4.07
568,Batman: The Dark Knight Returns,"Frank Miller, Klaus Janson, Lynn Varley",156389341X,1986,4.25
569,The Angel Experiment,James Patterson,446617792,2005,4.08
570,High Fidelity,Nick Hornby,1573225517,1995,3.94
571,The Guardian,Nicholas Sparks,446696110,2003,4.14
572,Oryx and Crake,Margaret Atwood,385721676,2003,4
573,"Men Are from Mars, Women Are from Venus Book of Days: 365 Inspirations to Enrich Your Relationships",John Gray,60574216,1998,3.52
574,Kitchen Confidential: Adventures in the Culinary Underbelly,Anthony Bourdain,60899220,2000,4
575,Timeline,Michael Crichton,99244721,1999,3.83
576,Candide,Voltaire,486266893,1759,3.76
577,Tuck Everlasting,Natalie Babbitt,374480095,1975,3.85
578,Christine,"Stephen King, Marie Milpois",2253147699,1983,3.72
579,Are You My Mother?,P.D. Eastman,1713221,1960,4.16
580,The Story of Art,E.H. Gombrich,071483355X,1950,3.83
581,Scarlet,Marissa Meyer,312642962,2013,4.3
582,"Rich Dad , Poor Dad",Robert T. Kiyosaki,751532711,1997,3.95
583,Silence ,Becca Fitzpatrick,1442426640,2011,4.16
584,The Magicians,Lev Grossman,670020559,2009,3.47
585,デスノート #1 (Desu Nōto) Taikutsu (退屈),"Tsugumi Ohba, Takeshi Obata",1421501686,2004,4.42
586,A Great and Terrible Beauty,Libba Bray,689875347,2003,3.79
587,Everything Is Illuminated,Jonathan Safran Foer,60529709,2002,3.9
588,The Bourne Supremacy,Robert Ludlum,752863886,1986,4.09
589,Easy,Tammara Webber,425266745,2012,4.11
590,David Copperfield,"Charles Dickens, Jeremy Tambling",140439447,1849,3.96
591,The Absolutely True Diary of a Part-Time Indian,"Sherman Alexie, Ellen Forney",316013684,2007,4.11
592,Мастер и Маргарита,"Mikhail Bulgakov, Katherine Tiernan O'Connor, Diana Burgin, Ellendea Proffer",679760806,1967,4.32
593,A Wizard of Earthsea,Ursula K. Le Guin,553383043,1968,3.99
594,Because of Winn-Dixie,"Kate DiCamillo, Chris Sheban",763616052,2000,4
595,A Separate Peace,John Knowles,743253973,1959,3.56
596,The Rainmaker,John Grisham,385339607,1995,3.91
597,Don Quijote de La Mancha,"Miguel de Cervantes Saavedra, Roberto González Echevarría, John Rutherford",142437239,1605,3.85
598,Assassin's Apprentice,Robin Hobb,6480098,1995,4.14
599,The Restaurant at the End of the Universe,Douglas Adams,345418921,1980,4.22
600,Torment,Lauren Kate,385739141,2010,3.89
601,The Tale of Peter Rabbit,Beatrix Potter,723247706,1901,4.17
602,The Silver Chair,"C.S. Lewis, Pauline Baynes",64405044,1953,3.95
603,The Hero of Ages,Brandon Sanderson,765316897,2008,4.46
604,"Girl, Interrupted",Susanna Kaysen,679746048,1993,3.9
605,"Are You There, Vodka? It's Me, Chelsea",Chelsea Handler,61173398,2007,3.85
606,Jonathan Livingston Seagull,"Richard Bach, Russell Munson",743278909,1970,3.8
607,City of Heavenly Fire,Cassandra Clare,1481426303,2014,4.48
608,Love You Forever,"Robert Munsch, Sheila McGraw",920668372,1986,4.34
609,Cell,Stephen King,1416524517,2006,3.64
610,The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics,Daniel James Brown,067002581X,2013,4.32
611,The Silmarillion,"J.R.R. Tolkien, Christopher Tolkien, Ted Nasmith",618391118,1977,3.87
612,The Drawing of the Three,Stephen King,451210859,1987,4.23
613,The Forgotten Garden,Kate Morton,330449605,2008,4.12
614,Der Prozeß,"Franz Kafka, Edwin Muir, Willa Muir, Max Brod",99428644,1925,3.98
615,This Lullaby,Sarah Dessen,142501557,2002,4.03
616,Plain Truth,Jodi Picoult,743275012,2000,3.97
617,Orange Is the New Black: My Year in a Women's Prison,Piper Kerman,385523386,2010,3.7
618,The Hound of the Baskervilles,"Arthur Conan Doyle, Anne Perry",451528018,1902,4.09
619,"Thinking, Fast and Slow",Daniel Kahneman,374275637,2011,4.08
620,The Mists of Avalon,Marion Zimmer Bradley,345350499,1982,4.12
621,"Are You There God? It's Me, Margaret",Judy Blume,689841582,1970,3.89
622,Nights in Rodanthe,Nicholas Sparks,446612707,2002,3.82
623,Mr. Mercedes,Stephen King,1476754454,2014,3.92
624,All Together Dead,Charlaine Harris,441014941,2007,4.05
625,Midwives,Chris Bohjalian,375706771,1997,3.97
626,The Polar Express,Chris Van Allsburg,395389496,1985,4.29
627,The True Story of the Three Little Pigs,"Jon Scieszka, Lane Smith",140544518,1989,4.29
628,Patriot Games,Tom Clancy,425134350,1987,4.11
629,Veronika decide morrer,"Paulo Coelho, Margaret Jull Costa",61124265,1998,3.69
630,"Lean In: Women, Work, and the Will to Lead","Sheryl Sandberg, Nell Scovell",385349947,2013,3.94
631,Dead as a Doornail ,Charlaine Harris,441013333,2005,4.01
632,"Shatter Me (Shatter Me, #1)",Tahereh Mafi,62085484,2011,4.01
633,Starship Troopers,Robert A. Heinlein,441783589,1959,3.99
634,I've Got Your Number,Sophie Kinsella,385342063,2011,3.93
635,Sofies Verden,"Jostein Gaarder, Paulette Møller",1857993284,1991,3.88
636,,Mark Cotta Vaz,316134112,2011,4.3
637,The Martian Chronicles,Ray Bradbury,553278223,1950,4.12
638,A Visit From the Goon Squad,Jennifer Egan,307592839,2010,3.64
639,Heidi,"Johanna Spyri, Angelo  Rinaldi, Beverly Cleary",753454947,1880,3.97
640,Prey,Michael Crichton,61015725,2002,3.72
641,The Last Battle,C.S. Lewis,7202326,1956,4.02
642,World Without End,Ken Follett,525950079,2007,4.23
643,Chosen: A House of Night Novel,"P.C. Cast, Kristin Cast",312360304,2008,3.9
644,Slammed,Colleen Hoover,,2012,4.29
645,"Beastly (Beastly, #1, Kendra Chronicles, #1)",Alex Flinn,60874163,2007,3.84
646,Tales of Caunterbury,"Geoffrey Chaucer, Nevill Coghill",140424385,1390,3.48
647,Baby Proof,Emily Giffin,312348649,2006,3.71
648,Inheritance,Christopher Paolini,375856110,2011,4.08
649,いちきゅうはちよん [Ichi-Kyū-Hachi-Yon],"Haruki Murakami, Jay Rubin, Philip Gabriel",307593312,2009,3.89
650,Uncle Tom's Cabin or Life Among the Lowly,Harriet Beecher Stowe,1840224029,1852,3.83
651,Le Fantôme de l'Opéra,"Gaston Leroux, Alexander Teixeira de Mattos",60809248,1909,3.97
652,"Definitely Dead (Sookie Stackhouse, #6)",Charlaine Harris,441014917,2006,4.02
653,Ensaio Sobre a Cegueira,"José Saramago, Giovanni Pontiero",156007754,1995,4.08
654,Freedom,Jonathan Franzen,374158460,2010,3.73
655,Crossed,Ally Condie,142421715,2011,3.52
656,"I'd Tell You I Love You, But Then I'd Have to Kill You",Ally Carter,1423100034,2006,3.82
657,The White Tiger,Aravind Adiga,1416562591,2008,3.71
658,The Corrections,Jonathan Franzen,1841156736,2001,3.78
659,Dreams from My Father,Barack Obama,1921351438,1995,3.81
660,Congo,Michael Crichton,60541830,1980,3.55
661,"Alexander and the Terrible, Horrible, No Good, Very Bad Day","Judith Viorst, Ray Cruz",689711735,1972,4.22
662,Interpreter of Maladies,Jhumpa Lahiri,618101365,1999,4.12
663,A People's History of the United States: 1492 to Present ,Howard Zinn,60838655,1980,4.07
664,Breakfast at Tiffany's,Truman Capote,679745653,1958,3.89
665,The Passage,Justin Cronin,345504968,2010,4.04
666,Anansi Boys,Neil Gaiman,60515198,2005,4
667,Along for the Ride,Sarah Dessen,670011940,2009,4.08
668,Everything I Never Told You,Celeste Ng,159420571X,2014,3.78
669,La casa de los espíritus,"Isabel Allende, Magda Bogin",553383809,1982,4.2
